ID_Transaccion,Fecha,ID_Cliente,Nombre_Cliente,Categoria_Producto,Producto,Cantidad,Precio_Unitario,Descuento_Porcentaje,Total_Bruto,Total_Neto,Metodo_Pago,Region,Estado_Envio,Valoracion_Cliente,Tiempo_Entrega_Dias
TXN007795,2025-06-16,CLT4208,Francisco Díaz,Electrónica,Smartphone,2,169.62,0,339.24,339.24,Tarjeta Crédito,Bilbao,Entregado,4.0,7.0
TXN007796,2025-06-16,CLT1949,Juan García,Ropa,Vestido,3,80.01,20,240.03,192.02,PayPal,Barcelona,Entregado,4.0,8.0
TXN007797,2025-06-16,CLT1886,Manuel Álvarez,Ropa,Vestido,4,55.7,15,222.8,189.38,Tarjeta Crédito,Valencia,En Tránsito,4.0,4.0
TXN007798,2025-06-16,CLT1374,Carmen Ruiz,Juguetes,Puzzle,5,20.92,10,104.6,94.14,PayPal,Sevilla,Entregado,5.0,4.0
TXN007799,2025-06-17,CLT4807,Pedro Sánchez,Ropa,Camiseta,2,28.96,0,57.92,57.92,Tarjeta Débito,Sevilla,Entregado,4.0,8.0
TXN007800,2025-06-17,CLT4290,Antonio Moreno,Hogar,Alfombra,4,25.87,0,103.48,103.48,Tarjeta Crédito,Valencia,Entregado,5.0,13.0
TXN007801,2025-06-17,CLT3518,Pilar Romero,Ropa,Camiseta,3,47.38,0,142.14,142.14,Tarjeta Crédito,Barcelona,En Tránsito,4.0,12.0
TXN007802,2025-06-17,CLT1600,Carmen Ruiz,Libros,Ensayo,2,31.45,0,62.9,62.9,PayPal,Barcelona,En Tránsito,5.0,8.0
TXN007803,2025-06-17,CLT1587,Pilar Romero,Deportes,Pesas,2,167.25,0,334.5,334.5,Tarjeta Débito,Barcelona,En Tránsito,5.0,9.0
TXN007804,2025-06-17,CLT1675,Isabel Gómez,Electrónica,Smartphone,4,704.67,5,2818.68,2677.75,Tarjeta Crédito,Barcelona,Entregado,5.0,9.0
TXN007805,2025-06-17,CLT2947,José Navarro,Ropa,Vestido,2,79.16,0,158.32,158.32,Tarjeta Crédito,Sevilla,Entregado,4.0,3.0
TXN007806,2025-06-17,CLT4582,José Navarro,Ropa,Camiseta,5,58.52,0,292.6,292.6,PayPal,Madrid,Entregado,1.0,1.0
TXN007807,2025-06-17,CLT1001,Miguel Torres,Ropa,Vestido,5,27.22,0,136.1,136.1,Tarjeta Crédito,Málaga,Entregado,3.0,6.0
TXN007808,2025-06-17,CLT2324,Manuel Álvarez,Juguetes,Muñeca,4,70.85,10,283.4,255.06,Tarjeta Crédito,Sevilla,Pendiente,2.0,
TXN007809,2025-06-17,CLT1318,Carmen Ruiz,Libros,Ensayo,3,31.67,10,95.01,85.51,Transferencia,Barcelona,Entregado,1.0,2.0
TXN007810,2025-06-17,CLT4669,Francisco Díaz,Hogar,Alfombra,4,134.35,5,537.4,510.53,Tarjeta Crédito,Madrid,Entregado,5.0,2.0
TXN007811,2025-06-17,CLT4972,Isabel Gómez,Hogar,Sartén,5,90.47,0,452.35,452.35,Tarjeta Crédito,Sevilla,En Tránsito,,4.0
TXN007812,2025-06-17,CLT1213,Antonio Moreno,Deportes,Balón Fútbol,1,281.57,0,281.57,281.57,Tarjeta Crédito,Sevilla,Entregado,1.0,1.0
TXN007813,2025-06-18,CLT1561,Ana Rodríguez,Juguetes,Puzzle,1,43.26,0,43.26,43.26,PayPal,Málaga,Entregado,3.0,11.0
TXN007814,2025-06-18,CLT3095,Antonio Moreno,Hogar,Lámpara,2,116.08,0,232.16,232.16,Tarjeta Crédito,Barcelona,Entregado,5.0,2.0
TXN007815,2025-06-18,CLT4306,María López,Hogar,Lámpara,2,65.57,15,131.14,111.47,Tarjeta Débito,Madrid,Entregado,5.0,11.0
TXN007816,2025-06-18,CLT2800,Ana Rodríguez,Ropa,Pantalón,1,31.39,20,31.39,25.11,PayPal,Bilbao,Entregado,4.0,9.0
TXN007817,2025-06-18,CLT2742,Isabel Gómez,Ropa,Jersey,5,16.89,10,84.45,76.01,Tarjeta Crédito,Barcelona,En Tránsito,,4.0
TXN007818,2025-06-18,CLT3723,Carmen Ruiz,Hogar,Cortinas,2,72.83,20,145.66,116.53,PayPal,Sevilla,Entregado,5.0,1.0
TXN007819,2025-06-18,CLT2932,Isabel Gómez,Ropa,Pantalón,4,18.14,10,72.56,65.3,Tarjeta Crédito,Madrid,Entregado,5.0,10.0
TXN007820,2025-06-18,CLT2339,Antonio Moreno,Libros,Guía Viaje,4,31.96,0,127.84,127.84,Tarjeta Débito,Sevilla,Entregado,5.0,15.0
TXN007821,2025-06-18,CLT2239,María López,Deportes,Balón Fútbol,5,253.11,25,1265.55,949.16,Tarjeta Crédito,Madrid,Entregado,4.0,5.0
TXN007822,2025-06-19,CLT3049,Pilar Romero,Hogar,Sartén,2,20.46,0,40.92,40.92,Tarjeta Débito,Sevilla,Entregado,4.0,15.0
TXN007823,2025-06-19,CLT4112,Miguel Torres,Hogar,Cojín,4,64.34,10,257.36,231.62,Tarjeta Crédito,Valencia,En Tránsito,4.0,7.0
TXN007824,2025-06-19,CLT1480,Miguel Torres,Libros,Novela,2,31.36,0,62.72,62.72,Tarjeta Crédito,Málaga,Entregado,4.0,4.0
TXN007825,2025-06-19,CLT1986,Carmen Ruiz,Deportes,Esterilla Yoga,2,30.04,0,60.08,60.08,Transferencia,Madrid,Entregado,2.0,8.0
TXN007826,2025-06-19,CLT3294,Francisco Díaz,Deportes,Esterilla Yoga,4,59.99,10,239.96,215.96,Tarjeta Crédito,Barcelona,Entregado,4.0,8.0
TXN007827,2025-06-19,CLT2610,Dolores Jiménez,Electrónica,Laptop,1,77.25,5,77.25,73.39,PayPal,Madrid,Entregado,4.0,12.0
TXN007828,2025-06-19,CLT2545,Pedro Sánchez,Ropa,Vestido,4,53.27,0,213.08,213.08,Tarjeta Crédito,Bilbao,Entregado,4.0,12.0
TXN007829,2025-06-19,CLT4169,María López,Hogar,Cortinas,5,90.0,0,450.0,450.0,Tarjeta Crédito,Valencia,Entregado,2.0,9.0
TXN007830,2025-06-19,CLT2579,Miguel Torres,Libros,Novela,3,19.72,0,59.16,59.16,PayPal,Valencia,Entregado,5.0,14.0
TXN007831,2025-06-19,CLT3892,José Navarro,Libros,Ensayo,4,26.63,20,106.52,85.22,Tarjeta Crédito,Madrid,Entregado,4.0,15.0
TXN007832,2025-06-19,CLT2943,Miguel Torres,Deportes,Pesas,2,84.03,15,168.06,142.85,PayPal,Valencia,Entregado,5.0,4.0
TXN007833,2025-06-19,CLT2454,María López,Deportes,Pesas,2,27.62,5,55.24,52.48,Tarjeta Débito,Barcelona,En Tránsito,5.0,7.0
TXN007834,2025-06-19,CLT2276,Carlos Martínez,Ropa,Jersey,4,34.69,0,138.76,138.76,Tarjeta Crédito,Barcelona,Entregado,4.0,3.0
TXN007835,2025-06-20,CLT4435,Ana Rodríguez,Hogar,Cojín,3,146.38,15,439.14,373.27,Tarjeta Débito,Sevilla,Entregado,4.0,1.0
TXN007836,2025-06-20,CLT3138,Isabel Gómez,Ropa,Vestido,4,103.52,0,414.08,414.08,Tarjeta Crédito,Madrid,Entregado,5.0,10.0
TXN007837,2025-06-20,CLT2298,Pedro Sánchez,Juguetes,Coche RC,3,37.69,0,113.07,113.07,Tarjeta Crédito,Valencia,Entregado,4.0,2.0
TXN007838,2025-06-20,CLT3173,Juan García,Electrónica,Auriculares,3,233.19,0,699.57,699.57,Tarjeta Débito,Bilbao,Entregado,5.0,15.0
TXN007839,2025-06-20,CLT1320,Isabel Gómez,Juguetes,Coche RC,5,57.26,15,286.3,243.36,Tarjeta Crédito,Bilbao,En Tránsito,5.0,13.0
TXN007840,2025-06-20,CLT4617,Isabel Gómez,Libros,Guía Viaje,2,33.59,0,67.18,67.18,Tarjeta Crédito,Sevilla,En Tránsito,5.0,2.0
TXN007841,2025-06-20,CLT3479,Carmen Ruiz,Hogar,Lámpara,2,40.99,0,81.98,81.98,PayPal,Barcelona,Entregado,5.0,3.0
TXN007842,2025-06-20,CLT4449,Pedro Sánchez,Ropa,Camiseta,3,77.13,5,231.39,219.82,PayPal,Valencia,Entregado,3.0,8.0
TXN007843,2025-06-20,CLT1876,Ana Rodríguez,Deportes,Raqueta Tenis,2,35.43,0,70.86,70.86,Tarjeta Débito,Madrid,Entregado,5.0,14.0
TXN007844,2025-06-20,CLT4913,Ana Rodríguez,Deportes,Bicicleta,1,253.77,5,253.77,241.08,Tarjeta Débito,Madrid,Entregado,3.0,14.0
TXN007845,2025-06-20,CLT1680,Pilar Romero,Juguetes,Muñeca,3,31.95,5,95.85,91.06,Tarjeta Débito,Valencia,Entregado,4.0,1.0
TXN007846,2025-06-20,CLT4872,Carlos Martínez,Juguetes,Peluche,2,33.04,5,66.08,62.78,Tarjeta Débito,Bilbao,Pendiente,4.0,
TXN007847,2025-06-20,CLT3595,Manuel Álvarez,Deportes,Cuerda Saltar,1,255.89,0,255.89,255.89,Tarjeta Crédito,Madrid,Entregado,5.0,6.0
TXN007848,2025-06-21,CLT4414,Laura Fernández,Juguetes,Juego Mesa,5,54.96,0,274.8,274.8,Transferencia,Madrid,Entregado,5.0,7.0
TXN007849,2025-06-21,CLT2137,Miguel Torres,Ropa,Chaqueta,2,50.43,15,100.86,85.73,Tarjeta Crédito,Valencia,Entregado,3.0,4.0
TXN007850,2025-06-21,CLT3913,Carlos Martínez,Hogar,Alfombra,1,16.98,15,16.98,14.43,Tarjeta Débito,Madrid,Entregado,5.0,13.0
TXN007851,2025-06-21,CLT1585,Ana Rodríguez,Juguetes,Peluche,4,27.32,0,109.28,109.28,PayPal,Valencia,Entregado,3.0,9.0
TXN007852,2025-06-21,CLT4440,Dolores Jiménez,Libros,Biografía,4,20.97,0,83.88,83.88,Tarjeta Débito,Madrid,En Tránsito,3.0,4.0
TXN007853,2025-06-21,CLT2790,Dolores Jiménez,Libros,Ensayo,1,24.34,0,24.34,24.34,PayPal,Madrid,Entregado,,10.0
TXN007854,2025-06-21,CLT3295,Francisco Díaz,Juguetes,Coche RC,3,71.4,10,214.2,192.78,Tarjeta Crédito,Valencia,Entregado,1.0,1.0
TXN007855,2025-06-21,CLT2808,Antonio Moreno,Juguetes,LEGO,3,12.79,10,38.37,34.53,Tarjeta Crédito,Bilbao,Pendiente,3.0,
TXN007856,2025-06-21,CLT3007,Carmen Ruiz,Hogar,Alfombra,2,51.78,0,103.56,103.56,PayPal,Sevilla,En Tránsito,4.0,7.0
TXN007857,2025-06-21,CLT3847,Carmen Ruiz,Ropa,Pantalón,4,86.57,10,346.28,311.65,Tarjeta Crédito,Bilbao,En Tránsito,4.0,8.0
TXN007858,2025-06-21,CLT4231,Pedro Sánchez,Libros,Biografía,3,9.18,10,27.54,24.79,Tarjeta Débito,Barcelona,Entregado,4.0,12.0
TXN007859,2025-06-21,CLT2026,Carmen Ruiz,Deportes,Pesas,3,140.55,20,421.65,337.32,Tarjeta Crédito,Bilbao,Pendiente,3.0,
TXN007860,2025-06-21,CLT3807,Carmen Ruiz,Ropa,Pantalón,4,83.08,0,332.32,332.32,PayPal,Barcelona,En Tránsito,4.0,5.0
TXN007861,2025-06-22,CLT1492,José Navarro,Hogar,Espejo,5,60.78,0,303.9,303.9,Tarjeta Débito,Bilbao,En Tránsito,4.0,14.0
TXN007862,2025-06-22,CLT3285,María López,Deportes,Balón Fútbol,3,83.04,0,249.12,249.12,Tarjeta Crédito,Valencia,Pendiente,5.0,
TXN007863,2025-06-22,CLT4685,Carmen Ruiz,Electrónica,Tablet,1,626.4,15,626.4,532.44,Tarjeta Débito,Barcelona,Pendiente,5.0,
TXN007864,2025-06-22,CLT2783,Isabel Gómez,Hogar,Cojín,2,131.41,15,262.82,223.4,Tarjeta Débito,Barcelona,Entregado,4.0,6.0
TXN007865,2025-06-22,CLT3670,Manuel Álvarez,Juguetes,Juego Mesa,3,60.73,5,182.19,173.08,Tarjeta Crédito,Valencia,Entregado,4.0,12.0
TXN007866,2025-06-22,CLT2426,Juan García,Ropa,Jersey,3,114.81,0,344.43,344.43,Tarjeta Débito,Madrid,Entregado,4.0,7.0
TXN007867,2025-06-22,CLT1729,María López,Deportes,Cuerda Saltar,5,100.52,0,502.6,502.6,Tarjeta Débito,Málaga,Entregado,2.0,3.0
TXN007868,2025-06-22,CLT1103,Dolores Jiménez,Deportes,Balón Fútbol,1,47.35,0,47.35,47.35,Tarjeta Crédito,Barcelona,Entregado,5.0,2.0
TXN007869,2025-06-22,CLT4547,Pilar Romero,Hogar,Cortinas,2,138.08,5,276.16,262.35,PayPal,Barcelona,Entregado,5.0,1.0
TXN007870,2025-06-22,CLT2497,José Navarro,Hogar,Lámpara,3,39.91,0,119.73,119.73,Tarjeta Crédito,Madrid,Entregado,1.0,1.0
TXN007871,2025-06-22,CLT4503,Pedro Sánchez,Libros,Novela,2,18.13,0,36.26,36.26,Tarjeta Crédito,Madrid,Entregado,4.0,6.0
TXN007872,2025-06-22,CLT2909,Carlos Martínez,Electrónica,Smartphone,4,500.04,10,2000.16,1800.14,Tarjeta Débito,Sevilla,Entregado,4.0,9.0
TXN007873,2025-06-23,CLT4156,José Navarro,Hogar,Alfombra,3,10.98,0,32.94,32.94,Tarjeta Débito,Valencia,Entregado,5.0,12.0
TXN007874,2025-06-23,CLT3744,Miguel Torres,Deportes,Balón Fútbol,3,256.06,5,768.18,729.77,Transferencia,Bilbao,Entregado,5.0,2.0
TXN007875,2025-06-23,CLT2417,Pilar Romero,Deportes,Esterilla Yoga,4,234.38,0,937.52,937.52,Tarjeta Crédito,Madrid,Pendiente,4.0,
TXN007876,2025-06-23,CLT3983,Antonio Moreno,Ropa,Camiseta,5,62.93,15,314.65,267.45,Tarjeta Crédito,Málaga,Entregado,3.0,6.0
TXN007877,2025-06-23,CLT2737,Carlos Martínez,Hogar,Sartén,3,138.68,5,416.04,395.24,Tarjeta Crédito,Barcelona,Entregado,4.0,12.0
TXN007878,2025-06-23,CLT1875,Juan García,Ropa,Zapatos,2,112.12,20,224.24,179.39,PayPal,Bilbao,Entregado,5.0,7.0
TXN007879,2025-06-23,CLT3527,Ana Rodríguez,Juguetes,Peluche,1,44.17,5,44.17,41.96,Tarjeta Crédito,Madrid,Entregado,4.0,6.0
TXN007880,2025-06-23,CLT3292,Isabel Gómez,Libros,Novela,2,15.58,20,31.16,24.93,Tarjeta Débito,Sevilla,En Tránsito,3.0,2.0
TXN007881,2025-06-23,CLT4589,Juan García,Electrónica,Auriculares,5,535.63,15,2678.15,2276.43,Tarjeta Crédito,Valencia,Entregado,2.0,11.0
TXN007882,2025-06-23,CLT4770,Francisco Díaz,Libros,Ensayo,1,26.19,5,26.19,24.88,PayPal,Barcelona,Entregado,4.0,15.0
TXN007883,2025-06-24,CLT4847,Isabel Gómez,Deportes,Bicicleta,2,195.64,20,391.28,313.02,Tarjeta Débito,Madrid,En Tránsito,3.0,5.0
TXN007884,2025-06-24,CLT1782,Pilar Romero,Deportes,Raqueta Tenis,2,225.34,0,450.68,450.68,Transferencia,Valencia,Pendiente,5.0,
TXN007885,2025-06-24,CLT2566,José Navarro,Hogar,Cortinas,4,70.38,0,281.52,281.52,Tarjeta Crédito,Madrid,Entregado,4.0,7.0
TXN007886,2025-06-24,CLT2532,Francisco Díaz,Electrónica,Smartwatch,5,709.82,0,3549.1,3549.1,Tarjeta Débito,Valencia,Entregado,5.0,14.0
TXN007887,2025-06-24,CLT1733,Pilar Romero,Hogar,Cortinas,4,88.13,5,352.52,334.89,PayPal,Valencia,Entregado,5.0,13.0
TXN007888,2025-06-24,CLT4822,Carlos Martínez,Deportes,Cuerda Saltar,1,159.73,10,159.73,143.76,Tarjeta Débito,Sevilla,Entregado,4.0,3.0
TXN007889,2025-06-24,CLT4062,María López,Hogar,Sartén,4,29.91,15,119.64,101.69,Tarjeta Crédito,Málaga,En Tránsito,5.0,1.0
TXN007890,2025-06-24,CLT1043,María López,Ropa,Vestido,5,103.76,0,518.8,518.8,Transferencia,Barcelona,Pendiente,4.0,
TXN007891,2025-06-24,CLT1802,Miguel Torres,Ropa,Zapatos,3,117.8,5,353.4,335.73,Tarjeta Crédito,Barcelona,Entregado,3.0,2.0
TXN007892,2025-06-24,CLT2810,Juan García,Deportes,Balón Fútbol,3,251.95,0,755.85,755.85,Tarjeta Crédito,Barcelona,En Tránsito,,7.0
TXN007893,2025-06-24,CLT2478,Pilar Romero,Libros,Guía Viaje,1,17.16,10,17.16,15.44,Tarjeta Débito,Sevilla,Entregado,5.0,5.0
TXN007894,2025-06-24,CLT3154,Carlos Martínez,Juguetes,Peluche,3,37.61,0,112.83,112.83,Tarjeta Débito,Málaga,Entregado,1.0,5.0
TXN007895,2025-06-24,CLT1798,Antonio Moreno,Hogar,Sartén,4,45.35,20,181.4,145.12,PayPal,Málaga,Entregado,4.0,13.0
TXN007896,2025-06-24,CLT1022,Antonio Moreno,Ropa,Pantalón,1,90.87,0,90.87,90.87,Tarjeta Crédito,Málaga,En Tránsito,3.0,12.0
TXN007897,2025-06-24,CLT3401,Antonio Moreno,Hogar,Cortinas,5,75.66,0,378.3,378.3,Tarjeta Crédito,Bilbao,En Tránsito,4.0,11.0
TXN007898,2025-06-25,CLT2271,Juan García,Deportes,Bicicleta,1,281.97,15,281.97,239.67,Tarjeta Débito,Málaga,Entregado,2.0,5.0
TXN007899,2025-06-25,CLT2345,Antonio Moreno,Hogar,Cojín,1,40.5,5,40.5,38.48,Tarjeta Crédito,Barcelona,Entregado,4.0,14.0
TXN007900,2025-06-25,CLT1385,Manuel Álvarez,Deportes,Pesas,2,121.73,0,243.46,243.46,Transferencia,Málaga,Entregado,5.0,6.0
TXN007901,2025-06-25,CLT4731,Antonio Moreno,Deportes,Pesas,2,24.29,5,48.58,46.15,PayPal,Sevilla,En Tránsito,5.0,9.0
TXN007902,2025-06-25,CLT2510,Antonio Moreno,Juguetes,Puzzle,1,15.38,0,15.38,15.38,Tarjeta Débito,Madrid,Entregado,4.0,11.0
TXN007903,2025-06-25,CLT4751,Pedro Sánchez,Hogar,Alfombra,3,135.68,25,407.04,305.28,Tarjeta Crédito,Madrid,Entregado,4.0,7.0
TXN007904,2025-06-25,CLT2039,María López,Juguetes,LEGO,2,51.63,5,103.26,98.1,Transferencia,Madrid,Entregado,2.0,5.0
TXN007905,2025-06-25,CLT3059,Pilar Romero,Ropa,Chaqueta,5,35.56,0,177.8,177.8,Tarjeta Crédito,Sevilla,Entregado,3.0,6.0
TXN007906,2025-06-25,CLT4774,José Navarro,Hogar,Espejo,4,137.58,5,550.32,522.8,Tarjeta Crédito,Valencia,Entregado,5.0,5.0
TXN007907,2025-06-25,CLT1053,José Navarro,Ropa,Pantalón,2,100.2,0,200.4,200.4,Tarjeta Crédito,Madrid,En Tránsito,5.0,12.0
TXN007908,2025-06-25,CLT3485,José Navarro,Libros,Ensayo,1,24.02,15,24.02,20.42,Tarjeta Crédito,Sevilla,Entregado,3.0,4.0
TXN007909,2025-06-25,CLT2118,Francisco Díaz,Libros,Comic,3,24.99,20,74.97,59.98,PayPal,Madrid,Entregado,4.0,1.0
TXN007910,2025-06-25,CLT1137,Manuel Álvarez,Juguetes,Juego Mesa,4,13.69,15,54.76,46.55,Tarjeta Débito,Bilbao,Entregado,,9.0
TXN007911,2025-06-26,CLT3651,María López,Juguetes,Muñeca,2,29.75,0,59.5,59.5,Transferencia,Sevilla,Entregado,5.0,1.0
TXN007912,2025-06-26,CLT2126,Ana Rodríguez,Juguetes,LEGO,3,47.46,0,142.38,142.38,Tarjeta Crédito,Málaga,Entregado,3.0,5.0
TXN007913,2025-06-26,CLT3628,Laura Fernández,Deportes,Cuerda Saltar,3,140.57,0,421.71,421.71,Tarjeta Débito,Madrid,Entregado,4.0,5.0
TXN007914,2025-06-26,CLT2960,Antonio Moreno,Ropa,Chaqueta,3,19.33,10,57.99,52.19,Transferencia,Bilbao,Entregado,,14.0
TXN007915,2025-06-26,CLT2631,Dolores Jiménez,Juguetes,Muñeca,1,40.45,5,40.45,38.43,PayPal,Barcelona,Entregado,4.0,8.0
TXN007916,2025-06-26,CLT1179,Manuel Álvarez,Libros,Biografía,5,11.03,5,55.15,52.39,Tarjeta Débito,Barcelona,Entregado,4.0,1.0
TXN007917,2025-06-26,CLT3848,Carmen Ruiz,Libros,Comic,3,8.34,20,25.02,20.02,Tarjeta Crédito,Barcelona,Entregado,4.0,3.0
TXN007918,2025-06-26,CLT3884,Carmen Ruiz,Hogar,Cojín,4,33.77,0,135.08,135.08,PayPal,Valencia,Entregado,4.0,6.0
TXN007919,2025-06-26,CLT2036,Francisco Díaz,Juguetes,Muñeca,2,56.93,0,113.86,113.86,Tarjeta Crédito,Málaga,Entregado,4.0,2.0
TXN007920,2025-06-26,CLT2123,Carmen Ruiz,Ropa,Pantalón,4,41.73,0,166.92,166.92,Tarjeta Débito,Valencia,Entregado,5.0,2.0
TXN007921,2025-06-26,CLT3561,Francisco Díaz,Ropa,Chaqueta,1,59.23,0,59.23,59.23,Tarjeta Débito,Málaga,Entregado,4.0,3.0
TXN007922,2025-06-26,CLT1234,José Navarro,Hogar,Alfombra,1,13.94,0,13.94,13.94,Tarjeta Débito,Barcelona,Entregado,5.0,10.0
TXN007923,2025-06-26,CLT4977,Manuel Álvarez,Ropa,Vestido,4,46.41,5,185.64,176.36,Tarjeta Débito,Barcelona,Entregado,4.0,2.0
TXN007924,2025-06-27,CLT3343,Carmen Ruiz,Juguetes,Peluche,5,37.16,0,185.8,185.8,Tarjeta Débito,Valencia,Entregado,4.0,11.0
TXN007925,2025-06-27,CLT4372,Isabel Gómez,Deportes,Balón Fútbol,1,46.94,0,46.94,46.94,Tarjeta Crédito,Barcelona,Entregado,5.0,4.0
TXN007926,2025-06-27,CLT1124,José Navarro,Deportes,Esterilla Yoga,1,191.94,15,191.94,163.15,Tarjeta Débito,Málaga,Entregado,,6.0
TXN007927,2025-06-27,CLT4535,Carlos Martínez,Libros,Libro Cocina,4,15.24,0,60.96,60.96,Tarjeta Débito,Sevilla,Entregado,5.0,3.0
TXN007928,2025-06-27,CLT3941,José Navarro,Ropa,Zapatos,1,26.93,10,26.93,24.24,Tarjeta Crédito,Valencia,Entregado,3.0,4.0
TXN007929,2025-06-27,CLT4799,María López,Hogar,Alfombra,5,38.58,0,192.9,192.9,Tarjeta Crédito,Sevilla,Entregado,4.0,13.0
TXN007930,2025-06-27,CLT2928,María López,Electrónica,Smartwatch,5,607.17,5,3035.85,2884.06,Tarjeta Crédito,Barcelona,Entregado,5.0,10.0
TXN007931,2025-06-27,CLT3488,Isabel Gómez,Hogar,Cortinas,5,136.53,20,682.65,546.12,Tarjeta Crédito,Madrid,En Tránsito,5.0,1.0
TXN007932,2025-06-27,CLT3589,Juan García,Deportes,Bicicleta,2,65.82,0,131.64,131.64,Transferencia,Valencia,Entregado,5.0,10.0
TXN007933,2025-06-27,CLT2861,Dolores Jiménez,Electrónica,Auriculares,5,538.79,5,2693.95,2559.25,Tarjeta Crédito,Valencia,Entregado,,6.0
TXN007934,2025-06-27,CLT3008,Pilar Romero,Ropa,Chaqueta,5,114.98,15,574.9,488.66,Tarjeta Débito,Málaga,Entregado,4.0,3.0
TXN007935,2025-06-27,CLT1711,Francisco Díaz,Juguetes,Puzzle,2,65.14,5,130.28,123.77,Tarjeta Débito,Madrid,Entregado,5.0,7.0
TXN007936,2025-06-27,CLT2939,Francisco Díaz,Deportes,Pesas,3,128.21,0,384.63,384.63,Tarjeta Crédito,Valencia,En Tránsito,3.0,12.0
TXN007937,2025-06-27,CLT4071,Antonio Moreno,Juguetes,Peluche,1,68.9,0,68.9,68.9,Transferencia,Madrid,Entregado,5.0,8.0
TXN007938,2025-06-27,CLT4583,Carmen Ruiz,Juguetes,Peluche,5,29.66,10,148.3,133.47,Tarjeta Crédito,Madrid,Entregado,5.0,9.0
TXN007939,2025-06-28,CLT3652,Pedro Sánchez,Deportes,Pesas,1,127.08,15,127.08,108.02,PayPal,Valencia,Entregado,4.0,6.0
TXN007940,2025-06-28,CLT4074,José Navarro,Ropa,Camiseta,4,73.28,0,293.12,293.12,Tarjeta Crédito,Madrid,Pendiente,5.0,
TXN007941,2025-06-28,CLT3234,Antonio Moreno,Juguetes,Coche RC,1,15.94,0,15.94,15.94,Tarjeta Crédito,Sevilla,Entregado,5.0,11.0
TXN007942,2025-06-28,CLT4307,Francisco Díaz,Juguetes,Puzzle,2,56.12,0,112.24,112.24,Tarjeta Crédito,Valencia,Entregado,5.0,15.0
TXN007943,2025-06-28,CLT1425,Juan García,Libros,Biografía,1,14.69,0,14.69,14.69,Tarjeta Crédito,Madrid,Entregado,,14.0
TXN007944,2025-06-28,CLT1156,Pilar Romero,Ropa,Zapatos,1,75.94,0,75.94,75.94,PayPal,Valencia,Entregado,3.0,3.0
TXN007945,2025-06-28,CLT2513,Pilar Romero,Hogar,Cojín,1,75.59,0,75.59,75.59,Tarjeta Crédito,Madrid,Entregado,,1.0
TXN007946,2025-06-28,CLT1118,Pilar Romero,Hogar,Alfombra,3,91.05,0,273.15,273.15,Tarjeta Débito,Bilbao,Entregado,3.0,3.0
TXN007947,2025-06-28,CLT3510,María López,Ropa,Zapatos,3,60.35,0,181.05,181.05,Tarjeta Crédito,Madrid,En Tránsito,4.0,1.0
TXN007948,2025-06-28,CLT4662,Francisco Díaz,Juguetes,Muñeca,4,47.43,20,189.72,151.78,PayPal,Madrid,Entregado,4.0,11.0
TXN007949,2025-06-28,CLT3921,José Navarro,Hogar,Cojín,2,117.06,0,234.12,234.12,PayPal,Valencia,Entregado,4.0,2.0
TXN007950,2025-06-29,CLT1627,Miguel Torres,Deportes,Pesas,1,86.76,0,86.76,86.76,Tarjeta Débito,Málaga,En Tránsito,5.0,11.0
TXN007951,2025-06-29,CLT3890,José Navarro,Libros,Ensayo,1,16.7,0,16.7,16.7,Tarjeta Crédito,Bilbao,En Tránsito,2.0,6.0
TXN007952,2025-06-29,CLT4015,Pedro Sánchez,Hogar,Lámpara,1,11.57,20,11.57,9.26,Tarjeta Débito,Barcelona,Entregado,,3.0
TXN007953,2025-06-29,CLT1724,Pedro Sánchez,Libros,Guía Viaje,1,31.46,15,31.46,26.74,Tarjeta Crédito,Madrid,Entregado,4.0,9.0
TXN007954,2025-06-29,CLT4567,Francisco Díaz,Juguetes,Peluche,3,34.94,15,104.82,89.1,Tarjeta Crédito,Valencia,En Tránsito,4.0,10.0
TXN007955,2025-06-29,CLT4485,Carlos Martínez,Deportes,Balón Fútbol,4,170.28,0,681.12,681.12,Tarjeta Débito,Bilbao,Entregado,5.0,2.0
TXN007956,2025-06-29,CLT1539,Carlos Martínez,Ropa,Zapatos,5,98.12,15,490.6,417.01,Transferencia,Barcelona,Entregado,5.0,9.0
TXN007957,2025-06-29,CLT1339,Manuel Álvarez,Juguetes,Puzzle,2,64.97,5,129.94,123.44,PayPal,Barcelona,Entregado,5.0,3.0
TXN007958,2025-06-29,CLT2718,María López,Libros,Libro Cocina,1,31.12,0,31.12,31.12,Tarjeta Débito,Madrid,Entregado,3.0,13.0
TXN007959,2025-06-29,CLT4416,Isabel Gómez,Electrónica,Smartwatch,4,628.53,5,2514.12,2388.41,Tarjeta Débito,Madrid,En Tránsito,5.0,15.0
TXN007960,2025-06-29,CLT4464,José Navarro,Deportes,Balón Fútbol,5,258.06,15,1290.3,1096.75,Transferencia,Valencia,Entregado,4.0,6.0
TXN007961,2025-06-29,CLT1489,José Navarro,Electrónica,Laptop,4,61.33,15,245.32,208.52,Tarjeta Débito,Madrid,Entregado,,7.0
TXN007962,2025-06-29,CLT1229,Laura Fernández,Deportes,Esterilla Yoga,3,81.41,15,244.23,207.6,Tarjeta Crédito,Madrid,Entregado,5.0,1.0
